	logFC	logCPM	LR	PValue	FDR
YNR041C	-0.611751812108235	5.54250334353776	23.2460373940796	1.42543844394371e-06	2.99640846668087e-06
YLR283W	0.672186151726473	5.2174043457729	23.2025193575652	1.45806187423107e-06	3.06395023114863e-06
YDR352W	0.525260530898819	5.7886370892955	23.1832634924798	1.47273508316551e-06	3.09373876591997e-06
YOR233W	-0.446340655615365	6.84095343323037	23.1583405581104	1.4919467941332e-06	3.13303788109431e-06
YGL058W	0.463246914078497	6.21000106088025	23.1574351975576	1.49264939827489e-06	3.13345508388698e-06
YOR358W	0.580675635131873	5.44048838706196	23.1351017502429	1.51008670728319e-06	3.16899059935433e-06
YCR036W	0.494315444792526	7.04155257853915	23.1304168352497	1.51377039930884e-06	3.17564923849608e-06
YKR006C	-0.493649852613325	5.61492243754748	23.1040752923582	1.53465087816139e-06	3.21836733909191e-06
YOR187W	-0.608831105939731	7.85535169625496	23.0994515372145	1.53834574036397e-06	3.22502825811974e-06
YPR186C	-0.475355596184828	5.83389501643635	23.0814663715706	1.5528028132091e-06	3.2533822786811e-06
YBR112C	-0.589092730133118	7.62105292033368	23.081324849423	1.5529171121141e-06	3.2533822786811e-06
YML103C	-0.757425433504291	7.18641659175738	23.0701432485482	1.56197454084851e-06	3.27125553890064e-06
YBR043C	0.653652362592918	8.19441504891446	23.0454225960792	1.58218751859566e-06	3.31247205071644e-06
YFR010W	0.711681268176396	8.25338746716493	22.9864592269588	1.63146484159136e-06	3.41448952710032e-06
YLR143W	-0.517024103483732	5.85007356779174	22.9699671464113	1.64552121011905e-06	3.44274928819658e-06
YJR150C	2.63889716107642	1.63161479160738	22.9597498502731	1.65429039071916e-06	3.45886688654721e-06
YNL227C	-0.744072626367599	6.44780593750955	22.9596951932605	1.65433742692046e-06	3.45886688654721e-06
YHR108W	-0.571903873088439	7.38132348888173	22.935893509184	1.67494846421745e-06	3.50078304218624e-06
YLR437C-A	5.95888521592467	1.5193620760422	22.9264043817062	1.68323719738706e-06	3.51692503136852e-06
YCR048W	0.608006892640019	6.74873847606908	22.9157517684124	1.69259126284702e-06	3.53528131420314e-06
YJL067W	1.83952993022159	2.97067299276615	22.8248972980462	1.77451941370849e-06	3.7051583997446e-06
YGR101W	0.48802919092368	5.99434107246685	22.8061570115857	1.79190718831238e-06	3.7402077532482e-06
YDL062W	-1.77191077141577	3.18827161757354	22.7718907258338	1.8241435773295e-06	3.80621636370296e-06
YOL156W	1.19336722322788	4.27928000535864	22.7700385112292	1.82590254773311e-06	3.8086085346543e-06
YPR013C	0.58215564070056	5.83496255216384	22.7653116687204	1.83039914650625e-06	3.81670754291611e-06
YIL132C	-1.66673601261732	3.08189401334022	22.718820282556	1.87522219785329e-06	3.90861680968154e-06
YML099C	0.552025317324625	7.05633220276765	22.7182961314973	1.87573376649883e-06	3.90861680968154e-06
YPL055C	0.544365385836605	6.49647465504482	22.7083085550312	1.88550838011565e-06	3.92766871275011e-06
YOR176W	-0.530284398296319	6.71746620631833	22.6631313877602	1.9303644664054e-06	4.01976096855618e-06
YJL001W	0.651377952476753	8.27323989532612	22.6321742460668	1.96171816230941e-06	4.08368380757949e-06
YJL186W	0.565029736554439	7.22119557011999	22.6117821313536	1.98265007678942e-06	4.12587623074854e-06
YMR129W	-0.584523344768429	6.95576153111362	22.5373629957232	2.06095808768789e-06	4.28739959492917e-06
YNR033W	0.466927926416928	6.83268651013612	22.536632813758	2.06174160071925e-06	4.28759507467301e-06
YDR346C	-0.654060912770943	8.29870042845729	22.5078252952105	2.09289277632867e-06	4.35092185998384e-06
YJR097W	-1.42886501996535	3.61618258054362	22.461234429681	2.14427655836814e-06	4.45625389035196e-06
YHR134W	-0.590000503003945	5.56839703371135	22.4580564396503	2.14782723530743e-06	4.46214158006735e-06
YOR223W	0.8161956304325	5.8415718597826	22.4524470571265	2.15410883638739e-06	4.47369697550327e-06
YPL259C	-0.403302978278787	6.05655707635586	22.4511314972495	2.15558471663107e-06	4.47526736828448e-06
YIL047C	0.559037668471165	8.72577440976364	22.4366492325243	2.17189906186769e-06	4.50763296618602e-06
YMR186W	0.571427115391864	11.2284730485004	22.4301780450575	2.17922887150468e-06	4.52133637738275e-06
YDR219C	0.576321625540212	6.03177578901675	22.4133131243251	2.19844831808194e-06	4.55969034083839e-06
YDR261W-B	0.701769268962742	6.62215773106325	22.4017072462467	2.21177318629882e-06	4.58579715652086e-06
YGL153W	0.593442687226423	5.74079560328823	22.3987256977437	2.21520940405235e-06	4.59139069146583e-06
YPR027C	-1.38390061804877	3.9253374901402	22.3780795740827	2.23915134118987e-06	4.63946785722046e-06
YHR069C	-0.479822297773447	6.62486958448777	22.3686562532074	2.25016505253615e-06	4.66073494226174e-06
YHL014C	-0.634088091918891	5.39270093801796	22.3099672387003	2.31999297946142e-06	4.80376834708328e-06
YDR440W	-0.621799561037666	5.82614548628115	22.269204594437	2.36976755525208e-06	4.90519795557838e-06
YOR303W	0.508298406524994	9.38181970178353	22.2328751434606	2.41503108022394e-06	4.99722570942843e-06
YBL080C	0.508607229584313	5.5667762468908	22.1967598561698	2.46088747464838e-06	5.09041860191737e-06
YMR247C	-0.577185516135019	7.01320019323143	22.1340303000926	2.54262277674927e-06	5.25774141198103e-06
YDR460W	0.420411358003483	5.93473270253413	22.1277612087877	2.55093950300111e-06	5.27318544869046e-06
YKR065C	-0.459250447778364	5.72748510483786	22.0687693914276	2.63054859581421e-06	5.43594256190521e-06
YIR020C-B	-2.11058395123157	2.62638294948648	22.0486652919572	2.65824458992321e-06	5.49135045187459e-06
YDL072C	0.642302573308397	7.08004816600604	22.0080977125304	2.71502568545696e-06	5.60678502562981e-06
YLR403W	0.571071096371824	7.26863564406175	21.980703669193	2.75405495616073e-06	5.68549592211403e-06
YJR125C	0.551189385125833	7.31648435712161	21.9798634220351	2.75526094294587e-06	5.68609775746347e-06
YLR281C	1.50023221554224	3.59832688395568	21.9732105425938	2.76482838715872e-06	5.70394920748272e-06
YNL287W	-0.614581874824939	8.00960207786801	21.9586692281043	2.78585632314363e-06	5.74481647994927e-06
YNL176C	0.539151243157813	7.55075811648893	21.9582358732331	2.78648544604809e-06	5.74481647994927e-06
YMR296C	-0.562364927202309	7.41891716259324	21.934218175677	2.82157692884184e-06	5.81523544697997e-06
YFL053W	1.5839852719457	3.30108642058005	21.9192003383547	2.84374395500422e-06	5.85897942750705e-06
YDR472W	-0.473804128388589	5.82373204183454	21.9085377074327	2.85958848202021e-06	5.88967246810257e-06
YKL110C	-0.480284065821861	6.23033740079342	21.8880300043459	2.89031208990698e-06	5.95098032286145e-06
YLR298C	0.468434373483949	5.97170474798838	21.8847882639928	2.89519892552479e-06	5.95906882453265e-06
YPL208W	-0.445692394434891	6.08728921744265	21.8589965779666	2.93437571369398e-06	6.03770621699178e-06
YGL244W	-0.677780022885078	8.12050848859778	21.8120405351921	3.00707131646487e-06	6.18523633667833e-06
YBR200W	0.461741122865061	6.5739549062712	21.7834414436845	3.05223000358972e-06	6.2760470113495e-06
YMR006C	-0.60177402805159	7.42634511398246	21.7718646715025	3.07070291746051e-06	6.31194404653535e-06
YNL174W	-2.39189303213818	3.45317940278506	21.7564823431303	3.09542198027369e-06	6.36065230447515e-06
YMR294W	0.524813215565187	6.5338549810322	21.7340686188699	3.13179819923657e-06	6.4332742658913e-06
YJR104C	0.556872689085562	11.0845078227492	21.728173600587	3.1414365191451e-06	6.45094196698952e-06
YMR290W-A	-2.05578405234463	2.98011980171275	21.6753895383928	3.22907544304456e-06	6.62871941394885e-06
YMR218C	-0.600577367852423	6.11280433729519	21.6742735857381	3.23095453530706e-06	6.63038788796676e-06
YKL123W	1.95181604960155	3.27014518463794	21.6666123531067	3.24388452598814e-06	6.65472582731582e-06
YOR314W	-3.15919171178738	0.603477924824622	21.6532098642732	3.26662911749105e-06	6.69917541311325e-06
YJR066W	0.489529997721599	6.99480135850636	21.61131167279	3.33876932271894e-06	6.84486239652699e-06
YKR087C	0.45604851587108	6.38411608808105	21.5987478858243	3.36071158351171e-06	6.88757568433614e-06
YIL065C	0.757102477367474	5.0635181446899	21.5950389890703	3.36721667505115e-06	6.89863370196641e-06
YER148W	-0.516313205631532	7.44127286928421	21.5483032852417	3.45027801802923e-06	7.06647849674103e-06
YGR221C	-0.531250479180665	5.2976039474182	21.5221543567646	3.49764515076679e-06	7.1611318891893e-06
YJR099W	0.498320617560546	5.7106099701563	21.4689527197572	3.59604052463846e-06	7.36016457610334e-06
YHR105W	1.02031585672279	4.17597059311368	21.4586125408148	3.61548446780428e-06	7.39752629838994e-06
YJL065C	-0.810551021029037	5.05513374610794	21.4551571795518	3.62200550839095e-06	7.40843100367597e-06
YKR101W	0.509197462940289	5.72097091434165	21.3691727368305	3.78813391589334e-06	7.74568125255666e-06
YDR048C	2.63665152152909	1.70830504737854	21.3596432881467	3.80700994365131e-06	7.78171855017221e-06
YPR084W	0.416819928294891	6.05162817758481	21.3427566892119	3.8406912060798e-06	7.84798485685316e-06
YDR283C	0.59354072539822	6.70930611120823	21.2825705781197	3.9631865018318e-06	8.09562866898494e-06
YPR069C	-0.583469521296273	7.82684456466125	21.2725906988543	3.98387394398434e-06	8.13521451024453e-06
YLR279W	1.75006072434984	3.50499423209486	21.2630637156036	4.00372366278623e-06	8.17306425975207e-06
YLR242C	-0.868383258512335	4.79718215480989	21.2310903391952	4.07106936817511e-06	8.30781402406066e-06
YDR264C	0.550852202295538	7.74356788323495	21.1806391198208	4.17965475912422e-06	8.52660541083806e-06
YLR035C	0.515032141462582	5.7265708476375	21.1767467148807	4.18815211575397e-06	8.54113803075047e-06
YDL089W	0.76646266735473	4.75852914653022	21.1717478622703	4.19909034834177e-06	8.56063730688169e-06
YCL045C	-0.594885087080739	7.40817839901474	21.139944058224	4.26935637490151e-06	8.69874644075261e-06
YPR106W	0.480389623211643	6.16849515073105	21.1398201714415	4.26963237973254e-06	8.69874644075261e-06
YCL056C	0.789996189227243	5.2716782577522	21.1334999166062	4.28373693060966e-06	8.72462372568976e-06
YNL222W	-1.0708800957447	4.07092621714178	21.1236196011119	4.30588000712597e-06	8.76685064974108e-06
YBR012W-B	0.670818491845467	5.9382890009319	21.085899396285	4.39147743177047e-06	8.93820185621891e-06
YNL329C	-0.487154703866898	6.52228007472566	21.0770980361841	4.41169459509464e-06	8.97641262836993e-06
YKL146W	0.582614906067551	7.20211285349578	21.0654478661044	4.43859933740415e-06	9.02820107294046e-06
YKL132C	-0.760027921795474	4.89657460916854	21.0148615209663	4.55734564626575e-06	9.26670216758681e-06
YGL144C	0.443806263669198	5.75613002565838	20.983554395501	4.63242778212855e-06	9.41629158197951e-06
YDR183C-A	-2.66311175225893	1.82317586609451	20.9537094947489	4.70515869262017e-06	9.56100547408895e-06
YNL080C	-0.637527773008474	5.634590152847	20.9509972379684	4.71182489932631e-06	9.57142346423097e-06
YKL080W	-0.652822939698555	8.43045523774702	20.9479106952297	4.71942256057426e-06	9.58372615338038e-06
YNL325C	0.437409844946626	5.75478360023211	20.9327157621386	4.75700519159719e-06	9.65689137491066e-06
YDR061W	0.424657806846711	6.71812432419896	20.9312710707467	4.76059404111515e-06	9.65860221443198e-06
YHL040C	0.60856024638805	7.17009463374062	20.9311259827281	4.76095461357897e-06	9.65860221443198e-06
YMR216C	0.51939075255437	7.44751956031966	20.8598152490877	4.94153495255219e-06	1.00216778652869e-05
YEL059W	2.51345470158491	1.85332597884637	20.8169829873946	5.05328743422399e-06	1.02449759589191e-05
YJL131C	0.73109556949445	5.36292325305063	20.7901021564939	5.12471335389038e-06	1.03863975340582e-05
YDR525W-A	1.92576636747328	3.30594384865362	20.7203551152541	5.31480180901484e-06	1.07681452096625e-05
YPR025C	0.406217681423055	6.15335025029768	20.6732108412251	5.4472815199471e-06	1.10329630263945e-05
YGR150C	-0.462822698843906	6.07119469690256	20.6253776626126	5.58508521172912e-06	1.13083880972099e-05
YML112W	0.622119475052814	5.45133461615754	20.5845523601305	5.70546416406114e-06	1.15483646393659e-05
YLR348C	-0.734136933854467	6.66179082590909	20.5748339076356	5.73450202511243e-06	1.16033627048972e-05
YIL161W	-0.487361442853943	5.75712427893925	20.5734220032573	5.73873299098229e-06	1.16081463038152e-05
YER132C	0.463624598176178	6.72989978556259	20.5632472932844	5.7693156988988e-06	1.16662130132529e-05
YER032W	-0.542771735770625	6.31019008003699	20.4877670433947	6.00135826754296e-06	1.21314843002543e-05
YDR222W	-0.497672713174067	6.97447518239217	20.4732402426722	6.04708034172659e-06	1.22199368101579e-05
YPL145C	-0.583361777262436	7.65663431823937	20.4548969855642	6.10531428126457e-06	1.23336076026326e-05
YML076C	0.411623980675847	6.36362811875065	20.4357223560326	6.16678941096515e-06	1.24537500998315e-05
YGL213C	-0.453654661580605	6.32835472815116	20.4323665641081	6.17761201087576e-06	1.24715556765018e-05
YBR201W	0.770473365036078	4.77776501176138	20.3869128558436	6.32609445057753e-06	1.27671714682542e-05
YMR080C	-0.613466425242036	7.83076363659195	20.3689027510957	6.38591379844071e-06	1.28837157685608e-05
YIL004C	-0.633005811351507	5.30432377208845	20.3423713217037	6.47507203399574e-06	1.30593570896482e-05
YHR032W	-0.578606519581815	6.95016028987493	20.3371596151286	6.49273213709345e-06	1.30907290624018e-05
YBR199W	0.514317771695921	7.59199434212904	20.3274709169736	6.52569131582811e-06	1.31529168887583e-05
YGR168C	-0.491650040005292	5.75254757261608	20.312242295368	6.57783607949756e-06	1.32537215626429e-05
YML010W	-0.60243833843343	7.88218289403293	20.3087487749741	6.58985720364075e-06	1.32736417532356e-05
YER076C	-0.879261076883035	4.61205952921295	20.2912323264342	6.65046420554856e-06	1.33913816159653e-05
YIL013C	0.512320752012348	5.79710760976862	20.2803112154636	6.68853415887685e-06	1.34636793136602e-05
YGL228W	0.51128803653584	7.58379029093381	20.2716561397216	6.71886024987297e-06	1.35203472601004e-05
YDR527W	0.427383383368604	6.98016683641028	20.2634845046034	6.74761910185577e-06	1.35738258089095e-05
YDR458C	0.517967236414072	7.06313095583712	20.2607479850105	6.75727746711626e-06	1.35888587614906e-05
YDR362C	0.436805146618549	6.65613091441993	20.2556265947633	6.77539038004944e-06	1.36208785590519e-05
YIL134W	-0.754998302179043	4.77404351799832	20.2544744196571	6.77947200937812e-06	1.36246790414716e-05
YDL161W	-0.521795771036708	7.01933104448757	20.2193693820969	6.90502344724736e-06	1.38725156041952e-05
YOL122C	0.422534289590389	6.57377507051809	20.218281310719	6.90895195268212e-06	1.38759248196956e-05
YER179W	1.21702655911976	3.96997923586478	20.2104999873563	6.93711206275678e-06	1.39279828240948e-05
YFL002W-B	-9.26160880068955	1.63874616837433	20.2096103350412	6.94033898808516e-06	1.3929963792096e-05
YGR161W-A	-9.26160876936358	1.63874616837433	20.2076355621479	6.94750722194327e-06	1.39398515347026e-05
YGL098W	0.597237671004512	5.62661373756694	20.1798939589753	7.04899564965592e-06	1.41389209514711e-05
YHR052W-A	6.58588436568929	7.63036683535804	20.1678379372767	7.09356342117884e-06	1.42191416353611e-05
YHR054W-A	6.58588436568929	7.63036683535804	20.1678379372767	7.09356342117884e-06	1.42191416353611e-05
YOR210W	-1.36786083326469	4.90446560260763	20.162964779053	7.11165831313903e-06	1.42508190109889e-05
YOR010C	-1.05818146091569	4.402343405126	20.1620244948845	7.11515508243967e-06	1.42532327005831e-05
YEL003W	-0.670351198102235	5.72382566770283	20.1484664602908	7.16576757566233e-06	1.43499976764793e-05
YLR193C	0.538021595593622	5.2950897883281	20.1366979407843	7.20999268017749e-06	1.44339132277346e-05
YDR312W	-0.422774290695229	6.17407115333838	20.1007765612371	7.34668398496578e-06	1.47028262048655e-05
YPL249C	0.45165107903976	6.46869274064929	20.076109553315	7.44205281661462e-06	1.48888945990057e-05
YOL045W	0.665920014606386	7.14040921380335	20.0422408003633	7.57502596036986e-06	1.51500519207397e-05
YMR156C	0.80593031920489	4.78807816431881	20.032424231712	7.61401107648979e-06	1.52193526882849e-05
YIL092W	0.419602578690455	5.79401457407328	20.0322834582858	7.61457160071638e-06	1.52193526882849e-05
YGL146C	1.14761356700769	3.90126060411083	20.0306623360103	7.6210294861875e-06	1.52273654707949e-05
YNL246W	-0.552011292852172	7.09136851243559	20.0120426521976	7.69559807843723e-06	1.53714194833674e-05
YPR023C	0.540219555770224	7.17734450624845	19.9939290024199	7.76884292598234e-06	1.55127377372377e-05
YMR176W	0.504261462117618	6.64837366735319	19.8918109106391	8.19506113681935e-06	1.63585522146847e-05
YDR111C	-0.53561583331988	6.55016894220173	19.8890349238053	8.20696958140099e-06	1.63770657436301e-05
YHR004C	0.494470156491	6.26137038530081	19.8828385272488	8.23361362538553e-06	1.64249629524053e-05
YOR321W	0.428994076376654	6.15337309247706	19.8751385600498	8.2668439498135e-06	1.64859639768891e-05
YKL011C	-0.676364464947549	4.9808238714357	19.7497530848758	8.82730978761585e-06	1.75980161139453e-05
YOL073C	0.551252440658268	5.6873195937266	19.7443893137979	8.85211866259285e-06	1.76418185397443e-05
YBR098W	0.528655906390799	5.51771735052885	19.7393524677699	8.87547915104416e-06	1.76827072608755e-05
YLL036C	-0.413442005447571	6.59047603258035	19.7266904955363	8.9344780982896e-06	1.77945499087651e-05
YGL023C	0.522470348310133	7.4525714906365	19.6976497863122	9.07128592291595e-06	1.80612410722675e-05
YLR004C	0.79964261122026	4.8783941648991	19.6809606723533	9.15085626793364e-06	1.82138361952661e-05
YDL176W	0.492024503650562	6.23059819628399	19.6761680579677	9.17383573775577e-06	1.82537313975569e-05
YML104C	0.480112099688173	6.82819624326844	19.6676452158236	9.2148440029504e-06	1.83294625752865e-05
YIR003W	0.427938461949128	6.99599906010862	19.6580566171169	9.26120028553597e-06	1.84157797810882e-05
YHR153C	-1.97230374416789	2.33590004123998	19.6174729038856	9.46001002277577e-06	1.88050966501342e-05
YPL110C	0.49705846758962	6.30566510378929	19.5356010707109	9.87421881213638e-06	1.96222091958658e-05
YNR067C	-0.644207192055865	8.53294580051364	19.5050374911219	1.00334734329708e-05	1.9932312398151e-05
YFR018C	-0.578634891005765	5.6155614616384	19.462201739377	1.02610233141534e-05	2.03778482808706e-05
YNL141W	-0.673089116999199	7.83695124457221	19.4551748936463	1.02988426128835e-05	2.04464250852201e-05
YDR057W	0.4434282421898	6.69593794918351	19.4429841981326	1.03647866920074e-05	2.05707767797326e-05
